referrer,views_total,views_unique
Google,68,36
DuckDuckGo,13,8
qwant.com,7,1
elixir-tools.dev,5,5
search.brave.com,3,3
expert-lsp.org,2,2
mitchellhanberg.com,2,2
Bing,1,1
kagi.com,1,1
medium.com,1,1
