url_path,views_total,views_unique
/elixir-tools/elixir-tools.nvim,294,153
/elixir-tools/elixir-tools.nvim/issues,30,16
/elixir-tools/elixir-tools.nvim/blob/main/lua/elixir/elixirls/init.lua,30,3
/elixir-tools/elixir-tools.nvim/blob/main/README.md,19,6
/elixir-tools/elixir-tools.nvim/tree/main/lua/elixir,15,6
/elixir-tools/elixir-tools.nvim/blob/main/lua/elixir/init.lua,10,2
/elixir-tools/elixir-tools.nvim/releases/tag/v0.15.0,9,8
/elixir-tools/elixir-tools.nvim/blob/main/.tool-versions,8,4
/elixir-tools/elixir-tools.nvim/commits/main,7,3
/elixir-tools/elixir-tools.nvim/pulls,6,4
