referrer,views_total,views_unique
Google,126,82
elixir-tools.dev,33,16
search.brave.com,30,12
DuckDuckGo,25,11
elixirforum.com,14,9
mitchellhanberg.com,8,6
medium.com,3,2
yandex.ru,2,2
github.com,2,2
elixir-lang.org,2,2
