url_path,views_total,views_unique
/elixir-tools/elixir-tools.nvim,325,176
/elixir-tools/elixir-tools.nvim/issues,41,23
/elixir-tools/elixir-tools.nvim/tree/main/lua/elixir,25,9
/elixir-tools/elixir-tools.nvim/tree/main/lua/elixir/elixirls,23,6
/elixir-tools/elixir-tools.nvim/blob/main/lua/elixir/elixirls/init.lua,18,5
/elixir-tools/elixir-tools.nvim/issues/177,10,8
/elixir-tools/elixir-tools.nvim/blob/main/README.md,10,4
/elixir-tools/elixir-tools.nvim/commits/main,10,4
/elixir-tools/elixir-tools.nvim/blob/main/lua/elixir/credo/init.lua,8,1
/elixir-tools/elixir-tools.nvim/blob/163522196c962fa87cac0df2a0d1ad332e1e0755/lua/elixir/elixirls/init.lua,7,3
