url_path,views_total,views_unique
/elixir-tools/elixir-tools.nvim,213,136
/elixir-tools/elixir-tools.nvim/issues,21,11
/elixir-tools/elixir-tools.nvim/issues/229,7,1
/elixir-tools/elixir-tools.nvim/tree/main/lua/elixir,6,5
/elixir-tools/elixir-tools.nvim/blob/main/lua/elixir/elixirls/init.lua,3,3
/elixir-tools/elixir-tools.nvim/issues/164,3,2
/elixir-tools/elixir-tools.nvim/releases,3,2
/elixir-tools/elixir-tools.nvim/blob/main/lua/elixir/init.lua,2,2
/elixir-tools/elixir-tools.nvim/blob/main/lua/elixir/nextls/init.lua,2,2
/elixir-tools/elixir-tools.nvim/issues/13,2,2
