referrer,views_total,views_unique
Google,147,85
elixir-tools.dev,55,24
github.com,19,6
mitchellhanberg.com,8,6
elixirforum.com,7,6
DuckDuckGo,7,5
search.brave.com,4,4
t.co,4,3
elixir-lang.org,4,3
medium.com,4,2
