url_path,views_total,views_unique
/elixir-tools/elixir-tools.nvim,206,123
/elixir-tools/elixir-tools.nvim/issues,12,7
/elixir-tools/elixir-tools.nvim/blob/main/support/minimal_init.lua,4,1
/elixir-tools/elixir-tools.nvim/tree/main/spec,3,2
/elixir-tools/elixir-tools.nvim/tree/main/spec/fixtures/basic,3,2
/elixir-tools/elixir-tools.nvim/actions/runs/14917820238,3,1
/elixir-tools/elixir-tools.nvim/blob/main/lua/elixir/elixirls/init.lua,3,1
/elixir-tools/elixir-tools.nvim/blob/6beae8194152e2d8b4a59de19a3e60c1f7ffcff5/doc/elixir-tools.nvim.txt,2,2
/elixir-tools/elixir-tools.nvim/tree/main/lua/elixir,2,2
/elixir-tools/elixir-tools.nvim/actions/workflows/lint-commit.yaml,2,1
