referrer,views_total,views_unique
Google,132,83
elixir-tools.dev,36,17
search.brave.com,30,12
DuckDuckGo,18,13
elixirforum.com,15,10
medium.com,9,4
mitchellhanberg.com,8,6
Bing,7,2
github.com,6,5
yandex.ru,2,2
