url_path,views_total,views_unique
/elixir-tools/elixir-tools.nvim,347,181
/elixir-tools/elixir-tools.nvim/issues,37,13
/elixir-tools/elixir-tools.nvim/tree/main/lua/elixir,23,7
/elixir-tools/elixir-tools.nvim/blob/main/lua/elixir/elixirls/init.lua,11,2
/elixir-tools/elixir-tools.nvim/blob/main/lua/elixir/init.lua,6,3
/elixir-tools/elixir-tools.nvim/tree/main/bin,6,1
/elixir-tools/elixir-tools.nvim/issues/164,5,3
/elixir-tools/elixir-tools.nvim/commits/main,5,2
/elixir-tools/elixir-tools.nvim/actions/runs/7508347248,4,2
/elixir-tools/elixir-tools.nvim/blob/main/CHANGELOG.md,4,1
