url_path,views_total,views_unique
/elixir-tools/elixir-tools.nvim,159,111
/elixir-tools/elixir-tools.nvim/issues,9,3
/elixir-tools/elixir-tools.nvim/tree/main/ftplugin,4,2
/elixir-tools/elixir-tools.nvim/blob/main/lua/elixir/nextls/init.lua,4,1
/elixir-tools/elixir-tools.nvim/blob/b465f6aff50257fa466de3886fc3e7de2dcff0de/lua/elixir/elixirls/init.lua,3,2
/elixir-tools/elixir-tools.nvim/blob/main/justfile,3,1
/elixir-tools/elixir-tools.nvim/blob/main/lua/elixir/elixirls/init.lua,3,1
/elixir-tools/elixir-tools.nvim/blob/main/README.md,2,2
/elixir-tools/elixir-tools.nvim/tree/main,2,2
/elixir-tools/elixir-tools.nvim/blob/main/.cirrus.yml,2,1
