time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-01-05 00:00:00+00:00,85,34,12,9
2026-01-06 00:00:00+00:00,90,37,28,7
2026-01-07 00:00:00+00:00,78,27,13,6
2026-01-08 00:00:00+00:00,61,24,28,9
2026-01-09 00:00:00+00:00,50,21,2,2
2026-01-10 00:00:00+00:00,63,22,5,4
2026-01-11 00:00:00+00:00,115,38,5,3
2026-01-12 00:00:00+00:00,142,23,15,11
2026-01-13 00:00:00+00:00,80,28,20,6
2026-01-14 00:00:00+00:00,73,27,12,4
2026-01-15 00:00:00+00:00,54,25,25,11
2026-01-16 00:00:00+00:00,55,22,2,2
2026-01-17 00:00:00+00:00,67,22,4,4
2026-01-18 00:00:00+00:00,65,23,5,5
