referrer,views_total,views_unique
Google,62,38
search.brave.com,15,5
DuckDuckGo,10,9
github.com,6,6
ecosia.org,5,1
expert-lsp.org,4,2
elixir-tools.dev,2,2
elixirforum.com,1,1
medium.com,1,1
