referrer,views_total,views_unique
Google,121,73
elixir-tools.dev,42,22
github.com,21,9
DuckDuckGo,8,6
mitchellhanberg.com,8,6
search.brave.com,6,5
medium.com,6,4
elixirforum.com,4,4
elixir-lang.org,4,3
Bing,3,1
