referrer,views_total,views_unique
Google,65,41
search.brave.com,13,3
DuckDuckGo,7,7
github.com,7,7
expert-lsp.org,4,2
elixir-tools.dev,2,2
elixirforum.com,1,1
medium.com,1,1
