referrer,views_total,views_unique
Google,69,38
DuckDuckGo,10,7
expert-lsp.org,9,5
elixirforum.com,7,1
qwant.com,5,2
elixir-tools.dev,4,4
mitchellhanberg.com,3,3
search.brave.com,3,3
github.com,3,2
Bing,1,1
