url_path,views_total,views_unique
/elixir-tools/elixir-tools.nvim,370,199
/elixir-tools/elixir-tools.nvim/tree/main/lua/elixir,33,9
/elixir-tools/elixir-tools.nvim/issues,30,11
/elixir-tools/elixir-tools.nvim/tree/main/lua/elixir/elixirls,13,4
/elixir-tools/elixir-tools.nvim/tree/main/bin,12,3
/elixir-tools/elixir-tools.nvim/issues/177,11,4
/elixir-tools/elixir-tools.nvim/blob/main/lua/elixir/elixirls/init.lua,9,3
/elixir-tools/elixir-tools.nvim/tree/main/lua/elixir/nextls,8,3
/elixir-tools/elixir-tools.nvim/blob/main/lua/elixir/nextls/init.lua,8,2
/elixir-tools/elixir-tools.nvim/tree/main/queries/elixir,8,2
