time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-27 00:00:00+00:00,20,6,15,13
2024-07-28 00:00:00+00:00,30,6,18,13
2024-07-29 00:00:00+00:00,34,14,20,14
2024-07-30 00:00:00+00:00,24,10,49,26
2024-07-31 00:00:00+00:00,28,14,53,16
2024-08-01 00:00:00+00:00,23,8,33,19
2024-08-02 00:00:00+00:00,18,7,16,8
2024-08-03 00:00:00+00:00,23,8,9,7
2024-08-04 00:00:00+00:00,20,7,36,18
2024-08-05 00:00:00+00:00,30,16,25,9
2024-08-06 00:00:00+00:00,18,6,19,17
2024-08-07 00:00:00+00:00,26,11,49,11
2024-08-08 00:00:00+00:00,21,8,28,15
2024-08-09 00:00:00+00:00,22,8,31,19
