time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-01 00:00:00+00:00,64,26,16,12
2025-07-02 00:00:00+00:00,77,31,8,7
2025-07-03 00:00:00+00:00,75,29,37,18
2025-07-04 00:00:00+00:00,81,30,20,12
2025-07-05 00:00:00+00:00,71,25,10,6
2025-07-06 00:00:00+00:00,81,25,19,6
2025-07-07 00:00:00+00:00,91,33,6,5
2025-07-08 00:00:00+00:00,107,28,23,13
2025-07-09 00:00:00+00:00,86,28,19,9
2025-07-10 00:00:00+00:00,55,22,23,10
2025-07-11 00:00:00+00:00,82,33,30,16
2025-07-12 00:00:00+00:00,57,26,5,5
2025-07-13 00:00:00+00:00,96,28,4,4
2025-07-14 00:00:00+00:00,60,20,20,6
