url_path,views_total,views_unique
/elixir-tools/elixir-tools.nvim,214,156
/elixir-tools/elixir-tools.nvim/issues,19,9
/elixir-tools/elixir-tools.nvim/tree/main/lua/elixir,7,6
/elixir-tools/elixir-tools.nvim/issues/123,7,4
/elixir-tools/elixir-tools.nvim/blob/main/lua/elixir/elixirls/init.lua,3,3
/elixir-tools/elixir-tools.nvim/tree/main/lua/elixir/elixirls,3,3
/elixir-tools/elixir-tools.nvim/blob/main/lua/elixir/nextls/init.lua,2,2
/elixir-tools/elixir-tools.nvim/issues/185,2,2
/elixir-tools/elixir-tools.nvim/issues/241,2,2
/elixir-tools/elixir-tools.nvim/releases/tag/v0.17.0,2,2
