referrer,views_total,views_unique
Google,19,19
github.com,9,3
search.brave.com,6,4
DuckDuckGo,5,5
elixir-tools.dev,4,3
mitchellhanberg.com,4,2
dotfyle.com,2,1
readme.hex.pm,2,1
expert-lsp.org,1,1
search.nixos.org,1,1
