referrer,views_total,views_unique
Google,122,75
elixir-tools.dev,35,20
DuckDuckGo,21,7
search.brave.com,11,8
elixirforum.com,9,5
github.com,4,4
mitchellhanberg.com,3,1
elixir-lang.org,2,2
Bing,1,1
ecosia.org,1,1
