referrer,views_total,views_unique
Google,147,85
elixir-tools.dev,120,48
github.com,40,12
DuckDuckGo,32,22
elixirforum.com,24,13
medium.com,11,7
neovimcraft.com,11,2
Bing,10,6
mitchellhanberg.com,6,3
yandex.by,6,1
