time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-12-12 00:00:00+00:00,53,24,19,11
2023-12-13 00:00:00+00:00,59,24,25,15
2023-12-14 00:00:00+00:00,69,24,17,10
2023-12-15 00:00:00+00:00,72,24,37,15
2023-12-16 00:00:00+00:00,58,16,34,17
2023-12-17 00:00:00+00:00,38,20,23,13
2023-12-18 00:00:00+00:00,39,15,26,10
2023-12-19 00:00:00+00:00,26,12,48,18
2023-12-20 00:00:00+00:00,45,20,30,9
2023-12-21 00:00:00+00:00,29,13,145,20
2023-12-22 00:00:00+00:00,43,14,12,10
2023-12-23 00:00:00+00:00,51,20,31,10
2023-12-24 00:00:00+00:00,55,15,55,16
2023-12-25 00:00:00+00:00,34,11,41,15
