url_path,views_total,views_unique
/elixir-tools/elixir-tools.nvim,182,106
/elixir-tools/elixir-tools.nvim/tree/main/lua/elixir,10,4
/elixir-tools/elixir-tools.nvim/issues,7,5
/elixir-tools/elixir-tools.nvim/tree/main/doc,7,3
/elixir-tools/elixir-tools.nvim/blob/main/lua/elixir/elixirls/init.lua,5,3
/elixir-tools/elixir-tools.nvim/tree/main/bin,4,3
/elixir-tools/elixir-tools.nvim/blob/main/lua/elixir/utils.lua,4,2
/elixir-tools/elixir-tools.nvim/releases,4,1
/elixir-tools/elixir-tools.nvim/tree/main/ftplugin,4,1
/elixir-tools/elixir-tools.nvim/blob/main/README.md,3,3
