url_path,views_total,views_unique
/elixir-tools/elixir-tools.nvim,55,40
/elixir-tools/elixir-tools.nvim/tree/main/lua/elixir,3,2
/elixir-tools/elixir-tools.nvim/blob/main/lua/elixir/projectionist/init.lua,2,1
/elixir-tools/elixir-tools.nvim/tree/main/ftplugin,2,1
/elixir-tools/elixir-tools.nvim/tree/main/lua/elixir/projectionist,2,1
/elixir-tools/elixir-tools.nvim/blob/main/README.md,1,1
/elixir-tools/elixir-tools.nvim/blob/main/lua/elixir/elixirls/init.lua,1,1
/elixir-tools/elixir-tools.nvim/blob/main/lua/elixir/elixirls/version.lua,1,1
/elixir-tools/elixir-tools.nvim/blob/main/lua/elixir/init.lua,1,1
/elixir-tools/elixir-tools.nvim/blob/main/lua/elixir/utils.lua,1,1
