time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-01-14 00:00:00+00:00,24,15,11,10
2024-01-15 00:00:00+00:00,48,31,16,9
2024-01-16 00:00:00+00:00,49,28,61,18
2024-01-17 00:00:00+00:00,34,20,33,16
2024-01-18 00:00:00+00:00,37,20,27,15
2024-01-19 00:00:00+00:00,29,16,35,16
2024-01-20 00:00:00+00:00,23,14,14,10
2024-01-21 00:00:00+00:00,39,16,39,7
2024-01-22 00:00:00+00:00,43,24,16,14
2024-01-23 00:00:00+00:00,48,24,67,23
2024-01-24 00:00:00+00:00,24,14,26,8
2024-01-25 00:00:00+00:00,30,15,39,13
2024-01-26 00:00:00+00:00,41,20,26,8
2024-01-27 00:00:00+00:00,23,10,42,11
