url_path,views_total,views_unique
/elixir-tools/elixir-tools.nvim,410,223
/elixir-tools/elixir-tools.nvim/issues,41,26
/elixir-tools/elixir-tools.nvim/tree/main/lua/elixir,34,9
/elixir-tools/elixir-tools.nvim/tree/main/lua/elixir/nextls,20,5
/elixir-tools/elixir-tools.nvim/blob/main/lua/elixir/init.lua,13,4
/elixir-tools/elixir-tools.nvim/tree/main/lua/elixir/elixirls,13,4
/elixir-tools/elixir-tools.nvim/blob/main/lua/elixir/nextls/init.lua,9,4
/elixir-tools/elixir-tools.nvim/commits/main,9,2
/elixir-tools/elixir-tools.nvim/blob/main/lua/elixir/elixirls/init.lua,8,4
/elixir-tools/elixir-tools.nvim/tree/main/ftplugin,8,3
