referrer,views_total,views_unique
Google,75,42
expert-lsp.org,11,6
DuckDuckGo,10,7
elixirforum.com,7,1
elixir-tools.dev,4,4
qwant.com,4,2
mitchellhanberg.com,3,3
search.brave.com,3,3
github.com,3,2
Bing,1,1
