referrer,views_total,views_unique
Google,98,64
elixir-tools.dev,31,20
mitchellhanberg.com,15,7
DuckDuckGo,14,12
search.brave.com,11,7
elixirforum.com,10,5
github.com,7,6
medium.com,7,3
Bing,6,1
elixir-lang.org,4,4
