url_path,views_total,views_unique
/elixir-tools/elixir-tools.nvim,359,193
/elixir-tools/elixir-tools.nvim/tree/main/lua/elixir,33,8
/elixir-tools/elixir-tools.nvim/issues,26,11
/elixir-tools/elixir-tools.nvim/tree/main/lua/elixir/elixirls,13,4
/elixir-tools/elixir-tools.nvim/tree/main/bin,12,3
/elixir-tools/elixir-tools.nvim/issues/177,11,4
/elixir-tools/elixir-tools.nvim/tree/main/queries/elixir,11,3
/elixir-tools/elixir-tools.nvim/tree/main/lua/elixir/nextls,8,3
/elixir-tools/elixir-tools.nvim/blob/main/lua/elixir/nextls/init.lua,8,2
/elixir-tools/elixir-tools.nvim/blob/main/lua/elixir/elixirls/init.lua,7,3
