url_path,views_total,views_unique
/elixir-tools/elixir-tools.nvim,290,154
/elixir-tools/elixir-tools.nvim/blob/main/lua/elixir/elixirls/init.lua,30,3
/elixir-tools/elixir-tools.nvim/issues,27,15
/elixir-tools/elixir-tools.nvim/blob/main/README.md,19,6
/elixir-tools/elixir-tools.nvim/tree/main/lua/elixir,15,6
/elixir-tools/elixir-tools.nvim/blob/main/.tool-versions,10,5
/elixir-tools/elixir-tools.nvim/blob/main/lua/elixir/init.lua,10,2
/elixir-tools/elixir-tools.nvim/releases/tag/v0.15.0,9,8
/elixir-tools/elixir-tools.nvim/blob/ab10b425a4d4b34447b0699bd93aa42f97bdf4b5/lua/elixir/elixirls/init.lua,8,2
/elixir-tools/elixir-tools.nvim/commits/main,7,3
