referrer,views_total,views_unique
Google,139,79
elixir-tools.dev,138,49
github.com,41,13
DuckDuckGo,31,20
elixirforum.com,27,15
neovimcraft.com,11,2
Bing,7,4
yandex.by,7,1
search.brave.com,6,5
medium.com,6,4
