referrer,views_total,views_unique
search.brave.com,31,3
Google,30,20
github.com,18,5
expert-lsp.org,3,3
elixir-tools.dev,2,2
mitchellhanberg.com,2,2
DuckDuckGo,1,1
ecosia.org,1,1
elixirforum.com,1,1
kagi.com,1,1
