referrer,views_total,views_unique
Google,135,86
elixir-tools.dev,38,19
search.brave.com,31,12
DuckDuckGo,19,14
elixirforum.com,14,9
mitchellhanberg.com,11,8
medium.com,9,4
github.com,7,6
Bing,7,2
yandex.ru,3,3
