time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-18 00:00:00+00:00,88,25,18,12
2026-02-19 00:00:00+00:00,53,20,3,3
2026-02-20 00:00:00+00:00,57,22,12,6
2026-02-21 00:00:00+00:00,69,29,13,8
2026-02-22 00:00:00+00:00,64,25,3,3
2026-02-23 00:00:00+00:00,90,31,9,7
2026-02-24 00:00:00+00:00,46,17,9,6
2026-02-25 00:00:00+00:00,63,24,7,7
2026-02-26 00:00:00+00:00,67,26,4,4
2026-02-27 00:00:00+00:00,67,22,10,6
2026-02-28 00:00:00+00:00,66,21,6,4
2026-03-01 00:00:00+00:00,69,26,1,1
2026-03-02 00:00:00+00:00,75,27,9,5
2026-03-03 00:00:00+00:00,69,21,3,3
