time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-10-31 00:00:00+00:00,44,15,43,21
2023-11-01 00:00:00+00:00,70,23,65,18
2023-11-02 00:00:00+00:00,23,11,23,17
2023-11-03 00:00:00+00:00,43,23,33,21
2023-11-04 00:00:00+00:00,49,17,105,21
2023-11-05 00:00:00+00:00,45,19,16,14
2023-11-06 00:00:00+00:00,56,19,27,15
2023-11-07 00:00:00+00:00,73,35,60,27
2023-11-08 00:00:00+00:00,96,46,45,27
2023-11-09 00:00:00+00:00,70,28,58,15
2023-11-10 00:00:00+00:00,70,33,41,16
2023-11-11 00:00:00+00:00,32,21,21,12
2023-11-12 00:00:00+00:00,27,16,21,13
2023-11-13 00:00:00+00:00,43,28,34,21
