url_path,views_total,views_unique
/elixir-tools/elixir-tools.nvim,235,165
/elixir-tools/elixir-tools.nvim/issues,21,9
/elixir-tools/elixir-tools.nvim/tree/main/lua/elixir,10,8
/elixir-tools/elixir-tools.nvim/issues/123,7,4
/elixir-tools/elixir-tools.nvim/tree/main/queries/elixir,4,4
/elixir-tools/elixir-tools.nvim/blob/main/lua/elixir/elixirls/init.lua,3,3
/elixir-tools/elixir-tools.nvim/blob/main/lua/elixir/nextls/init.lua,3,3
/elixir-tools/elixir-tools.nvim/tree/main/lua/elixir/elixirls,3,3
/elixir-tools/elixir-tools.nvim/blob/main/README.md,2,2
/elixir-tools/elixir-tools.nvim/issues/185,2,2
