referrer,views_total,views_unique
Google,74,49
elixir-tools.dev,27,15
DuckDuckGo,13,4
search.brave.com,3,3
github.com,3,3
elixir-lang.org,2,2
elixirforum.com,2,1
neovimcraft.com,1,1
