url_path,views_total,views_unique
/elixir-tools/elixir-tools.nvim,307,168
/elixir-tools/elixir-tools.nvim/tree/main/lua/elixir,37,9
/elixir-tools/elixir-tools.nvim/issues,28,14
/elixir-tools/elixir-tools.nvim/blob/4d003f4b41ab9b4f8b569104fa7818f048ed4e25/lua/elixir/elixirls/init.lua,24,4
/elixir-tools/elixir-tools.nvim/tree/main/lua/elixir/elixirls,18,7
/elixir-tools/elixir-tools.nvim/blob/main/lua/elixir/elixirls/init.lua,14,5
/elixir-tools/elixir-tools.nvim/tree/main/bin,10,3
/elixir-tools/elixir-tools.nvim/blob/main/README.md,7,3
/elixir-tools/elixir-tools.nvim/blob/main/lua/elixir/init.lua,6,3
/elixir-tools/elixir-tools.nvim/pulls,6,3
