referrer,views_total,views_unique
Google,74,43
github.com,12,7
elixirforum.com,10,2
expert-lsp.org,8,4
DuckDuckGo,6,5
elixir-tools.dev,4,4
search.brave.com,4,3
medium.com,3,2
dotfyle.com,1,1
mitchellhanberg.com,1,1
