referrer,views_total,views_unique
Google,145,82
elixir-tools.dev,54,24
github.com,19,7
mitchellhanberg.com,8,6
elixirforum.com,7,6
DuckDuckGo,7,5
medium.com,5,3
search.brave.com,4,4
elixir-lang.org,4,3
Bing,3,1
