url_path,views_total,views_unique
/elixir-tools/elixir-tools.nvim,399,212
/elixir-tools/elixir-tools.nvim/issues,36,19
/elixir-tools/elixir-tools.nvim/tree/main/lua/elixir,20,7
/elixir-tools/elixir-tools.nvim/blob/main/lua/elixir/nextls/init.lua,10,3
/elixir-tools/elixir-tools.nvim/issues/177,9,2
/elixir-tools/elixir-tools.nvim/issues/13,8,6
/elixir-tools/elixir-tools.nvim/tree/main/lua/elixir/nextls,8,3
/elixir-tools/elixir-tools.nvim/edit/main/README.md,8,2
/elixir-tools/elixir-tools.nvim/blob/main/README.md,7,3
/elixir-tools/elixir-tools.nvim/tree/main/lua/elixir/elixirls,7,3
