time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-11-03 00:00:00+00:00,43,23,33,21
2023-11-04 00:00:00+00:00,49,17,105,21
2023-11-05 00:00:00+00:00,45,19,16,14
2023-11-06 00:00:00+00:00,56,19,27,15
2023-11-07 00:00:00+00:00,73,35,60,27
2023-11-08 00:00:00+00:00,96,46,45,27
2023-11-09 00:00:00+00:00,70,28,58,15
2023-11-10 00:00:00+00:00,70,33,41,16
2023-11-11 00:00:00+00:00,32,21,21,12
2023-11-12 00:00:00+00:00,27,16,21,13
2023-11-13 00:00:00+00:00,51,32,34,21
2023-11-14 00:00:00+00:00,131,92,70,22
2023-11-15 00:00:00+00:00,112,52,41,26
2023-11-16 00:00:00+00:00,93,42,20,14
