referrer,views_total,views_unique
Google,111,76
elixir-tools.dev,31,15
search.brave.com,27,9
DuckDuckGo,13,12
elixirforum.com,10,6
medium.com,9,4
mitchellhanberg.com,8,7
github.com,6,5
Bing,6,1
yandex.ru,2,2
