referrer,views_total,views_unique
Google,107,72
elixir-tools.dev,33,19
search.brave.com,26,8
DuckDuckGo,13,12
medium.com,10,5
github.com,8,7
elixirforum.com,8,3
mitchellhanberg.com,7,6
Bing,6,1
search.nixos.org,2,2
