referrer,views_total,views_unique
search.brave.com,29,3
github.com,27,6
Google,26,19
expert-lsp.org,3,3
elixir-tools.dev,2,2
mitchellhanberg.com,2,2
DuckDuckGo,1,1
ecosia.org,1,1
elixirforum.com,1,1
kagi.com,1,1
