url_path,views_total,views_unique
/elixir-tools/elixir-tools.nvim,284,142
/elixir-tools/elixir-tools.nvim/issues,33,17
/elixir-tools/elixir-tools.nvim/blob/main/lua/elixir/elixirls/init.lua,28,3
/elixir-tools/elixir-tools.nvim/blob/ab10b425a4d4b34447b0699bd93aa42f97bdf4b5/lua/elixir/elixirls/init.lua,18,2
/elixir-tools/elixir-tools.nvim/tree/main/lua/elixir,12,4
/elixir-tools/elixir-tools.nvim/blob/main/lua/elixir/init.lua,12,1
/elixir-tools/elixir-tools.nvim/blob/main/README.md,11,5
/elixir-tools/elixir-tools.nvim/blob/main/.tool-versions,10,5
/elixir-tools/elixir-tools.nvim/releases/tag/v0.15.0,8,7
/elixir-tools/elixir-tools.nvim/commits/main,8,3
