url_path,views_total,views_unique
/elixir-tools/elixir-tools.nvim,63,48
/elixir-tools/elixir-tools.nvim/issues,7,6
/elixir-tools/elixir-tools.nvim/issues/245,3,3
/elixir-tools/elixir-tools.nvim/pulls,3,2
/elixir-tools/elixir-tools.nvim/issues/232,2,1
/elixir-tools/elixir-tools.nvim/issues/248,2,1
/elixir-tools/elixir-tools.nvim/blob/main/lua/elixir/elixirls/init.lua,1,1
/elixir-tools/elixir-tools.nvim/forks,1,1
/elixir-tools/elixir-tools.nvim/graphs/commit-activity,1,1
/elixir-tools/elixir-tools.nvim/issues/83,1,1
