referrer,views_total,views_unique
Google,68,41
elixir-tools.dev,28,15
DuckDuckGo,21,12
elixirforum.com,12,6
search.brave.com,11,7
mitchellhanberg.com,11,4
github.com,9,5
t.co,4,1
hexdocs.pm,4,1
elixir-lang.org,2,2
