time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-12-26 00:00:00+00:00,39,14,71,33
2023-12-27 00:00:00+00:00,60,26,114,25
2023-12-28 00:00:00+00:00,51,18,40,18
2023-12-29 00:00:00+00:00,53,15,53,24
2023-12-30 00:00:00+00:00,62,26,16,11
2023-12-31 00:00:00+00:00,69,51,24,15
2024-01-01 00:00:00+00:00,48,32,26,13
2024-01-02 00:00:00+00:00,103,82,99,21
2024-01-03 00:00:00+00:00,70,46,68,19
2024-01-04 00:00:00+00:00,64,42,31,20
2024-01-05 00:00:00+00:00,66,33,95,20
2024-01-06 00:00:00+00:00,40,24,44,15
2024-01-07 00:00:00+00:00,47,21,77,17
2024-01-08 00:00:00+00:00,56,37,13,10
