url_path,views_total,views_unique
/elixir-tools/elixir-tools.nvim,375,208
/elixir-tools/elixir-tools.nvim/issues,29,18
/elixir-tools/elixir-tools.nvim/tree/main/lua/elixir,20,7
/elixir-tools/elixir-tools.nvim/tree/main/lua/elixir/elixirls,10,4
/elixir-tools/elixir-tools.nvim/tree/main/lua/elixir/nextls,8,3
/elixir-tools/elixir-tools.nvim/edit/main/README.md,8,2
/elixir-tools/elixir-tools.nvim/issues/13,7,5
/elixir-tools/elixir-tools.nvim/blob/main/lua/elixir/nextls/init.lua,7,3
/elixir-tools/elixir-tools.nvim/blob/main/README.md,7,3
/elixir-tools/elixir-tools.nvim/tree/main/queries/elixir,5,2
