url_path,views_total,views_unique
/elixir-tools/elixir-tools.nvim,346,201
/elixir-tools/elixir-tools.nvim/issues,39,18
/elixir-tools/elixir-tools.nvim/tree/main/lua/elixir,34,9
/elixir-tools/elixir-tools.nvim/tree/main,12,3
/elixir-tools/elixir-tools.nvim/tree/main/bin,12,3
/elixir-tools/elixir-tools.nvim/blob/main/lua/elixir/elixirls/init.lua,10,5
/elixir-tools/elixir-tools.nvim/blob/main/README.md,8,3
/elixir-tools/elixir-tools.nvim/blob/main/doc/elixir-tools.nvim.txt,7,3
/elixir-tools/elixir-tools.nvim/tree/main/lua/elixir/credo,7,2
/elixir-tools/elixir-tools.nvim/tree/main/lua/elixir/nextls,7,2
