referrer,views_total,views_unique
Google,152,75
elixir-tools.dev,62,25
DuckDuckGo,26,18
search.brave.com,26,6
elixirforum.com,10,6
mitchellhanberg.com,8,6
github.com,8,6
Bing,8,5
neovimcraft.com,7,1
medium.com,3,3
