referrer,views_total,views_unique
Google,74,44
github.com,22,13
search.brave.com,6,3
DuckDuckGo,5,5
elixirforum.com,5,2
elixir-tools.dev,4,4
expert-lsp.org,4,2
medium.com,3,2
kagi.com,1,1
qwant.com,1,1
