time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-10 00:00:00+00:00,27,14,79,23
2024-12-11 00:00:00+00:00,23,8,18,13
2024-12-12 00:00:00+00:00,26,12,57,17
2024-12-13 00:00:00+00:00,27,10,24,11
2024-12-14 00:00:00+00:00,22,8,16,12
2024-12-15 00:00:00+00:00,37,13,9,7
2024-12-16 00:00:00+00:00,22,9,21,12
2024-12-17 00:00:00+00:00,21,8,25,16
2024-12-18 00:00:00+00:00,19,8,59,26
2024-12-19 00:00:00+00:00,32,17,27,16
2024-12-20 00:00:00+00:00,32,13,40,22
2024-12-21 00:00:00+00:00,33,15,6,5
2024-12-22 00:00:00+00:00,22,10,12,9
2024-12-23 00:00:00+00:00,35,16,22,9
