url_path,views_total,views_unique
/elixir-tools/elixir-tools.nvim,340,199
/elixir-tools/elixir-tools.nvim/issues,37,15
/elixir-tools/elixir-tools.nvim/tree/main/lua/elixir,35,7
/elixir-tools/elixir-tools.nvim/tree/main/lua/elixir/elixirls,17,4
/elixir-tools/elixir-tools.nvim/pulls,13,4
/elixir-tools/elixir-tools.nvim/blob/main/lua/elixir/elixirls/init.lua,10,5
/elixir-tools/elixir-tools.nvim/blob/0de83ff15ab76608ed4020676193bdf5a9d8b9b7/lua/elixir/init.lua,10,1
/elixir-tools/elixir-tools.nvim/tree/main/bin,9,2
/elixir-tools/elixir-tools.nvim/tree/main/ftplugin,8,4
/elixir-tools/elixir-tools.nvim/blob/main/lua/elixir/init.lua,8,2
