time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-20 00:00:00+00:00,33,18,21,10
2025-01-21 00:00:00+00:00,33,20,19,15
2025-01-22 00:00:00+00:00,24,11,23,15
2025-01-23 00:00:00+00:00,23,9,35,25
2025-01-24 00:00:00+00:00,24,9,14,9
2025-01-25 00:00:00+00:00,18,6,17,12
2025-01-26 00:00:00+00:00,26,11,16,12
2025-01-27 00:00:00+00:00,20,8,17,14
2025-01-28 00:00:00+00:00,26,12,7,4
2025-01-29 00:00:00+00:00,22,10,17,13
2025-01-30 00:00:00+00:00,97,33,11,9
2025-01-31 00:00:00+00:00,57,27,23,5
2025-02-01 00:00:00+00:00,61,25,11,5
2025-02-02 00:00:00+00:00,62,26,10,7
