referrer,views_total,views_unique
Google,11,9
elixir-tools.dev,3,3
www-elixir--tools-dev.translate.goog,1,1
search.brave.com,1,1
mitchellhanberg.com,1,1
ecosia.org,1,1
github.com,1,1
DuckDuckGo,1,1
