url_path,views_total,views_unique
/elixir-tools/elixir-tools.nvim,240,145
/elixir-tools/elixir-tools.nvim/tree/main/lua/elixir,22,6
/elixir-tools/elixir-tools.nvim/blob/main/lua/elixir/elixirls/init.lua,15,3
/elixir-tools/elixir-tools.nvim/tree/main/lua/elixir/elixirls,11,3
/elixir-tools/elixir-tools.nvim/issues,9,6
/elixir-tools/elixir-tools.nvim/blob/main/README.md,9,3
/elixir-tools/elixir-tools.nvim/blob/main/lua/elixir/init.lua,8,3
/elixir-tools/elixir-tools.nvim/blob/main/lua/elixir/elixirls/download.lua,8,2
/elixir-tools/elixir-tools.nvim/blob/main/lua/elixir/utils.lua,8,2
/elixir-tools/elixir-tools.nvim/blob/main/.tool-versions,6,3
