url_path,views_total,views_unique
/elixir-tools/elixir-tools.nvim,165,107
/elixir-tools/elixir-tools.nvim/issues,13,8
/elixir-tools/elixir-tools.nvim/actions/runs/14917820238,3,1
/elixir-tools/elixir-tools.nvim/blob/main/support/minimal_init.lua,3,1
/elixir-tools/elixir-tools.nvim/blob/main/README.md,2,2
/elixir-tools/elixir-tools.nvim/issues/241,2,2
/elixir-tools/elixir-tools.nvim/tree/main/ftplugin,2,2
/elixir-tools/elixir-tools.nvim/tree/main/lua/elixir,2,2
/elixir-tools/elixir-tools.nvim/actions/workflows/lint-commit.yaml,2,1
/elixir-tools/elixir-tools.nvim/blob/main/spec/nextls/install_spec.lua,2,1
