url_path,views_total,views_unique
/elixir-tools/elixir-tools.nvim,151,107
/elixir-tools/elixir-tools.nvim/issues,17,4
/elixir-tools/elixir-tools.nvim/issues/123,4,3
/elixir-tools/elixir-tools.nvim/blob/main/lua/elixir/elixirls/init.lua,4,2
/elixir-tools/elixir-tools.nvim/pulls,3,2
/elixir-tools/elixir-tools.nvim/blob/main/lua/elixir/projectionist/init.lua,3,1
/elixir-tools/elixir-tools.nvim/issues/139,3,1
/elixir-tools/elixir-tools.nvim/releases,2,2
/elixir-tools/elixir-tools.nvim/tree/main/lua/elixir,2,2
/elixir-tools/elixir-tools.nvim/tree/main/lua/elixir/elixirls,2,2
