time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-14 00:00:00+00:00,28,14,39,17
2025-01-15 00:00:00+00:00,32,18,26,15
2025-01-16 00:00:00+00:00,36,22,19,14
2025-01-17 00:00:00+00:00,24,10,32,14
2025-01-18 00:00:00+00:00,23,12,8,7
2025-01-19 00:00:00+00:00,17,6,20,16
2025-01-20 00:00:00+00:00,33,18,21,10
2025-01-21 00:00:00+00:00,33,20,19,15
2025-01-22 00:00:00+00:00,24,11,23,15
2025-01-23 00:00:00+00:00,23,9,35,25
2025-01-24 00:00:00+00:00,24,9,14,9
2025-01-25 00:00:00+00:00,18,6,17,12
2025-01-26 00:00:00+00:00,26,11,16,12
2025-01-27 00:00:00+00:00,20,8,17,14
