referrer,views_total,views_unique
Google,142,78
elixir-tools.dev,111,52
github.com,32,11
DuckDuckGo,29,22
search.brave.com,17,6
elixirforum.com,14,8
neovimcraft.com,10,1
mitchellhanberg.com,9,5
Bing,7,5
medium.com,6,4
