referrer,views_total,views_unique
Google,111,75
elixir-tools.dev,33,19
DuckDuckGo,23,9
elixirforum.com,14,9
search.brave.com,12,9
github.com,4,4
mitchellhanberg.com,3,1
yandex.ru,2,2
elixir-lang.org,2,2
Bing,1,1
